country,year,length_stay
United Kingdom,2011,3.8
United Kingdom,2012,3.4
United Kingdom,2013,3.7
United Kingdom,2014,3.6
United Kingdom,2015,3.5
United Kingdom,2016,3.4
United Kingdom,2018,3.6
United Kingdom,2001,9.6
United Kingdom,2002,9.6
United Kingdom,2003,9.5
United Kingdom,2004,9.5
United Kingdom,2005,9.3
United Kingdom,2006,9.0
United Kingdom,2007,8.8
United Kingdom,2008,8.7
United Kingdom,2009,8.6
United Kingdom,2010,8.4
United Kingdom,2011,8.2
United Kingdom,2012,8.1
United Kingdom,2013,8.1
United Kingdom,2014,8.1
United Kingdom,2015,8.1
United Kingdom,2016,8.1
United Kingdom,2018,7.8
United Kingdom,2001,13.1
United Kingdom,2002,13.1
United Kingdom,2003,13.3
United Kingdom,2004,13.4
United Kingdom,2005,13.5
United Kingdom,2006,12.7
United Kingdom,2007,12.5
United Kingdom,2008,12.4
United Kingdom,2009,12.4
United Kingdom,2010,11.9
United Kingdom,2011,11.5
United Kingdom,2012,11.3
United Kingdom,2013,11.3
United Kingdom,2014,11.3
United Kingdom,2015,11.3
United Kingdom,2016,11.1
United Kingdom,2018,10.5
United Kingdom,2001,11.1
United Kingdom,2001,4.8
United Kingdom,2002,4.9
United Kingdom,2003,5.1
United Kingdom,2004,5.1
United Kingdom,2005,5.5
United Kingdom,2006,5.2
United Kingdom,2007,5.1
United Kingdom,2008,5.2
United Kingdom,2009,4.9
United Kingdom,2010,4.4
United Kingdom,2011,4.6
United Kingdom,2012,4.7
United Kingdom,2013,4.7
United Kingdom,2014,4.6
United Kingdom,2015,4.3
United Kingdom,2016,4.2
United Kingdom,2018,3.9
United Kingdom,2001,18.6
United Kingdom,2002,18.6
United Kingdom,2003,18.6
United Kingdom,2004,18.4
United Kingdom,2005,18.1
United Kingdom,2006,18.2
United Kingdom,2007,18.1
United Kingdom,2008,18.4
United Kingdom,2009,18.3
United Kingdom,2010,17.3
United Kingdom,2011,17.7
United Kingdom,2012,18.4
United Kingdom,2013,19.2
United Kingdom,2014,20.3
United Kingdom,2015,20.5
United Kingdom,2016,19.9
United Kingdom,2018,19.9
United Kingdom,2001,16.4
United Kingdom,2002,16.9
United Kingdom,2003,17.4
United Kingdom,2004,16.5
United Kingdom,2005,16.1
United Kingdom,2006,15.5
United Kingdom,2007,15.0
United Kingdom,2008,14.5
United Kingdom,2009,14.1
United Kingdom,2010,13.3
United Kingdom,2011,12.5
United Kingdom,2012,11.0
United Kingdom,2013,10.8
United Kingdom,2014,10.6
United Kingdom,2015,10.4
United Kingdom,2016,10.4
United Kingdom,2018,11.0
United Kingdom,2001,14.3
United Kingdom,2002,16.1
United Kingdom,2003,15.8
United Kingdom,2004,15.6
United Kingdom,2005,15.3
United Kingdom,2006,14.6
United Kingdom,2007,14.8
United Kingdom,2006,8.6
United Kingdom,2007,8.7
United Kingdom,2008,8.3
United Kingdom,2009,7.5
United Kingdom,2010,7.0
United Kingdom,2011,6.8
United Kingdom,2012,5.9
United Kingdom,2013,6.1
United Kingdom,2014,6.1
United Kingdom,2015,6.0
United Kingdom,2016,6.0
United Kingdom,2018,7.2
United Kingdom,2001,5.1
United Kingdom,2002,5.3
United Kingdom,2003,6.2
United Kingdom,2004,6.6
United Kingdom,2005,8.1
United Kingdom,2006,9.4
United Kingdom,2007,9.5
United Kingdom,2008,8.7
United Kingdom,2009,7.4
United Kingdom,2010,7.1
United Kingdom,2011,6.6
United Kingdom,2012,6.1
United Kingdom,2013,6.1
United Kingdom,2014,6.3
United Kingdom,2015,6.1
United Kingdom,2016,5.6
United Kingdom,2018,5.4
United Kingdom,2011,7.1
United Kingdom,2012,7.0
United Kingdom,2013,7.0
United Kingdom,2014,6.9
United Kingdom,2015,6.8
United Kingdom,2016,6.8
United Kingdom,2018,6.6
United Kingdom,2001,6.8
United Kingdom,2002,7.5
United Kingdom,2003,8.0
United Kingdom,2004,8.0
United Kingdom,2005,8.3
United Kingdom,2003,8.8
United Kingdom,2004,8.7
United Kingdom,2005,8.5
United Kingdom,2006,8.2
United Kingdom,2007,7.7
United Kingdom,2008,7.7
United Kingdom,2009,7.5
United Kingdom,2010,7.4
United Kingdom,2001,9.4
United Kingdom,2002,9.3
Iceland,2017,6.8
Iceland,2001,1.1
Iceland,2002,1.0
Iceland,2003,1.0
Iceland,2004,1.0
Iceland,2005,1.0
Iceland,2006,1.0
Iceland,2007,1.0
Iceland,2008,1.1
Iceland,2009,1.1
Iceland,2011,1.2
Iceland,2012,2.0
Iceland,2013,1.0
Iceland,2014,1.0
Iceland,2016,1.3
Iceland,2017,1.0
Iceland,2001,2.4
Iceland,2002,2.3
Iceland,2003,2.4
Iceland,2004,2.3
Iceland,2005,2.2
Iceland,2006,2.1
Iceland,2007,1.9
Iceland,2008,1.9
Iceland,2009,1.7
Iceland,2011,1.5
Iceland,2012,1.5
Iceland,2013,1.5
Iceland,2014,1.5
Iceland,2016,1.5
Iceland,2017,1.5
Iceland,2001,1.3
Iceland,2002,2.1
Iceland,2003,1.1
Iceland,2004,1.2
Iceland,2005,1.5
Iceland,2006,3.7
Iceland,2007,8.3
Iceland,2008,3.8
Iceland,2009,4.2
Iceland,2011,4.9
Iceland,2012,2.1
Iceland,2013,2.6
Iceland,2014,5.5
Iceland,2016,2.5
Iceland,2017,4.9
Iceland,2001,4.2
Iceland,2002,4.5
Iceland,2003,7.3
Iceland,2004,8.0
Iceland,2005,7.7
Iceland,2006,6.8
Iceland,2007,9.5
Iceland,2008,8.4
Iceland,2009,7.9
Iceland,2011,5.3
Iceland,2012,7.0
Iceland,2013,7.4
Iceland,2014,8.0
Iceland,2016,9.3
Iceland,2017,9.1
Iceland,2006,6.3
Iceland,2007,7.1
Iceland,2008,6.1
Iceland,2009,6.3
Iceland,2011,6.0
Iceland,2012,6.4
Iceland,2013,6.7
Iceland,2014,7.0
Iceland,2016,7.5
Iceland,2017,6.6
Iceland,2001,6.9
Iceland,2002,9.7
Iceland,2003,6.0
Iceland,2004,3.5
Iceland,2005,8.2
Iceland,2006,6.4
Iceland,2007,6.3
Iceland,2008,7.0
Iceland,2009,7.6
Iceland,2011,7.1
Iceland,2012,10.7
Iceland,2013,8.1
Iceland,2014,9.8
Iceland,2016,13.0
Iceland,2017,12.7
Iceland,2001,1.4
Iceland,2002,3.0
Iceland,2003,2.5
Iceland,2004,1.7
Iceland,2005,1.7
Iceland,2006,2.3
Iceland,2007,2.9
Iceland,2008,1.9
Iceland,2009,1.7
Iceland,2011,1.8
Iceland,2012,2.3
Iceland,2013,2.1
Iceland,2014,1.8
Iceland,2016,2.1
Iceland,2017,2.4
Iceland,2001,2.9
Iceland,2002,2.7
Iceland,2003,3.3
Iceland,2004,4.3
Iceland,2005,4.3
Iceland,2006,4.0
Iceland,2007,4.8
Iceland,2008,3.9
Iceland,2009,3.7
Iceland,2011,3.1
Iceland,2012,3.6
Iceland,2013,4.1
Iceland,2014,4.3
Iceland,2016,5.0
Iceland,2017,4.7
Iceland,2001,1.6
Iceland,2002,1.4
Iceland,2003,1.2
Iceland,2004,1.4
Iceland,2005,1.3
Iceland,2006,1.4
Iceland,2007,1.4
Iceland,2008,1.3
Iceland,2009,2.0
Iceland,2011,4.5
Iceland,2012,3.9
Iceland,2013,4.1
Iceland,2014,4.3
Iceland,2016,5.9
Iceland,2017,12.3
Iceland,2001,3.3
Iceland,2002,4.0
Iceland,2003,4.2
Iceland,2004,3.6
Iceland,2005,3.5
Iceland,2006,4.0
Iceland,2007,3.8
Iceland,2008,4.4
Iceland,2009,3.8
Iceland,2011,4.1
Iceland,2012,4.6
Iceland,2013,4.8
Iceland,2014,4.6
Iceland,2016,5.8
Iceland,2017,5.3
Iceland,2001,5.9
Iceland,2002,5.9
Iceland,2003,5.9
Iceland,2004,5.4
Iceland,2005,6.6
Iceland,2006,6.9
Iceland,2007,6.2
Iceland,2008,6.1
Iceland,2009,6.6
Iceland,2011,7.1
Iceland,2012,7.6
Iceland,2013,7.5
Iceland,2014,6.9
Iceland,2016,8.1
Iceland,2017,8.3
Iceland,2001,11.1
Iceland,2002,10.3
Iceland,2003,14.3
Iceland,2004,8.6
Iceland,2005,9.0
Iceland,2006,10.2
Iceland,2007,9.0
Iceland,2008,9.3
Iceland,2009,12.8
Iceland,2011,14.1
Iceland,2012,9.6
Iceland,2013,7.8
Iceland,2014,9.9
Iceland,2016,7.5
Iceland,2017,4.9
Iceland,2001,2.5
Iceland,2002,2.1
Iceland,2003,2.3
Iceland,2004,2.3
Iceland,2005,2.4
Iceland,2006,2.6
Iceland,2007,2.4
Iceland,2008,2.9
Iceland,2009,2.6
Iceland,2011,2.4
Iceland,2012,3.8
Iceland,2013,2.4
Iceland,2014,2.5
Iceland,2016,2.1
Iceland,2017,3.1
Iceland,2001,5.9
Iceland,2002,6.0
Iceland,2003,6.0
Iceland,2004,5.5
Iceland,2005,5.3
Iceland,2006,6.7
Iceland,2007,6.2
Iceland,2008,6.3
Iceland,2009,6.6
Iceland,2011,6.9
Iceland,2012,7.1
Iceland,2013,7.3
Iceland,2014,7.4
Iceland,2016,8.5
Iceland,2017,7.8
Iceland,2001,5.8
Iceland,2002,4.7
Iceland,2003,6.4
Iceland,2004,5.2
Iceland,2005,6.4
Iceland,2006,6.1
Iceland,2007,5.0
Iceland,2008,8.6
Iceland,2009,10.5
Iceland,2011,7.3
Iceland,2012,6.5
Iceland,2013,9.3
Iceland,2014,11.5
Iceland,2016,10.4
Iceland,2017,6.7
Iceland,2001,3.0
Iceland,2002,2.8
Iceland,2003,2.9
Iceland,2004,1.9
Iceland,2005,2.9
Iceland,2006,2.7
Iceland,2007,2.8
Iceland,2008,3.1
Iceland,2009,4.0
Iceland,2011,2.8
Iceland,2012,3.2
Iceland,2013,4.2
Iceland,2014,3.7
Iceland,2016,4.3
Iceland,2017,3.6
Iceland,2001,2.2
Iceland,2002,3.3
Iceland,2003,2.6
Iceland,2004,2.6
Iceland,2005,4.3
Iceland,2006,4.2
Iceland,2007,2.3
Iceland,2008,2.5
Iceland,2009,2.1
Iceland,2011,4.8
Iceland,2012,3.1
Iceland,2013,3.8
Iceland,2014,3.8
Iceland,2016,6.5
Iceland,2017,5.0
Iceland,2001,10.9
Iceland,2002,12.9
Iceland,2003,11.8
Iceland,2004,12.8
Iceland,2005,12.0
Iceland,2006,11.9
Iceland,2007,11.8
Iceland,2008,11.8
Iceland,2009,11.0
Iceland,2011,11.4
Iceland,2012,11.9
Iceland,2013,12.2
Iceland,2014,11.7
Iceland,2016,13.4
Iceland,2006,4.0
Iceland,2007,3.9
Iceland,2008,4.1
Iceland,2009,4.2
Iceland,2011,4.9
Iceland,2012,4.9
Iceland,2013,4.7
Iceland,2014,4.6
Iceland,2016,5.3
Iceland,2017,5.0
Iceland,2001,2.3
Iceland,2002,2.0
Iceland,2003,1.7
Iceland,2004,1.7
Iceland,2005,1.8
Iceland,2006,1.9
Iceland,2007,1.8
Iceland,2008,1.6
Iceland,2009,1.9
Iceland,2011,2.0
Iceland,2012,2.1
Iceland,2013,2.4
Iceland,2014,2.3
Iceland,2016,1.9
Iceland,2017,2.2
Iceland,2001,2.4
Iceland,2002,2.1
Iceland,2003,2.8
Iceland,2004,2.6
Iceland,2005,2.6
Iceland,2006,2.4
Iceland,2007,2.6
Iceland,2008,2.7
Iceland,2009,2.5
Iceland,2011,3.3
Iceland,2012,3.0
Iceland,2013,2.7
Iceland,2014,2.7
Iceland,2016,3.1
Iceland,2017,2.4
Iceland,2001,0.0
Iceland,2002,0.0
Iceland,2003,6.0
Iceland,2004,0.0
Iceland,2005,1.0
Iceland,2006,0.0
Iceland,2009,8.0
Iceland,2016,1.0
Iceland,2001,3.9
Iceland,2002,3.8
Iceland,2003,5.7
Iceland,2004,5.5
Iceland,2005,4.9
Iceland,2006,5.1
Iceland,2007,4.9
Iceland,2008,5.2
Iceland,2009,5.5
Iceland,2011,6.1
Iceland,2012,6.0
Iceland,2013,5.8
Iceland,2014,5.5
Iceland,2016,6.4
Iceland,2017,6.1
Iceland,2001,5.7
Iceland,2002,6.0
Iceland,2003,6.1
Iceland,2004,5.7
Iceland,2005,6.4
Iceland,2016,1.5
Iceland,2017,4.7
Iceland,2001,4.5
Iceland,2002,4.9
Iceland,2003,5.0
Iceland,2004,4.8
Iceland,2005,5.1
Iceland,2006,6.0
Iceland,2007,5.3
Iceland,2008,4.5
Iceland,2009,4.6
Iceland,2011,3.9
Iceland,2012,4.5
Iceland,2013,4.6
Iceland,2014,4.9
Iceland,2016,4.7
Iceland,2017,4.4
United Kingdom,2001,7.2
United Kingdom,2002,6.6
United Kingdom,2003,6.6
United Kingdom,2004,6.7
United Kingdom,2005,6.4
United Kingdom,2006,5.7
United Kingdom,2007,5.5
United Kingdom,2008,5.8
United Kingdom,2009,5.4
United Kingdom,2010,5.2
United Kingdom,2011,5.1
United Kingdom,2012,5.0
United Kingdom,2013,5.1
United Kingdom,2014,5.2
United Kingdom,2015,5.1
United Kingdom,2016,5.1
United Kingdom,2018,4.9
United Kingdom,2001,8.5
United Kingdom,2002,8.4
United Kingdom,2003,7.6
United Kingdom,2004,7.0
United Kingdom,2005,6.6
United Kingdom,2006,6.2
United Kingdom,2007,5.6
United Kingdom,2008,5.2
United Kingdom,2009,4.8
United Kingdom,2010,4.4
United Kingdom,2011,4.2
United Kingdom,2012,3.9
United Kingdom,2013,3.7
United Kingdom,2014,3.8
United Kingdom,2015,3.7
United Kingdom,2016,3.5
United Kingdom,2018,3.2
United Kingdom,2010,106.3
United Kingdom,2011,104.5
United Kingdom,2012,106.1
United Kingdom,2013,109.4
United Kingdom,2014,98.2
United Kingdom,2015,98.0
United Kingdom,2016,100.4
United Kingdom,2018,94.8
United Kingdom,2001,45.8
United Kingdom,2002,46.1
United Kingdom,2003,50.5
United Kingdom,2004,49.0
United Kingdom,2005,48.4
United Kingdom,2006,54.2
United Kingdom,2007,47.1
United Kingdom,2008,46.8
United Kingdom,2009,46.0
United Kingdom,2010,44.7
United Kingdom,2011,45.9
United Kingdom,2012,44.4
United Kingdom,2013,46.1
United Kingdom,2014,42.8
United Kingdom,2015,43.1
United Kingdom,2016,44.1
United Kingdom,2018,41.7
United Kingdom,2001,83.8
United Kingdom,2002,73.8
United Kingdom,2003,48.9
United Kingdom,2004,59.3
United Kingdom,2005,73.2
United Kingdom,2006,64.3
United Kingdom,2007,40.3
United Kingdom,2008,42.6
United Kingdom,2009,44.7
United Kingdom,2010,54.2
United Kingdom,2011,36.1
United Kingdom,2012,35.7
United Kingdom,2013,34.6
United Kingdom,2014,32.3
United Kingdom,2015,30.6
United Kingdom,2016,29.8
United Kingdom,2018,26.6
United Kingdom,2001,17.1
United Kingdom,2002,15.4
United Kingdom,2003,15.5
United Kingdom,2004,14.4
United Kingdom,2005,13.6
United Kingdom,2006,12.9
United Kingdom,2007,12.0
United Kingdom,2008,11.6
United Kingdom,2009,11.0
United Kingdom,2010,10.7
United Kingdom,2011,10.6
United Kingdom,2012,10.2
United Kingdom,2013,9.8
United Kingdom,2014,9.7
United Kingdom,2015,9.8
United Kingdom,2016,10.0
United Kingdom,2018,9.6
United Kingdom,2001,78.3
United Kingdom,2002,65.8
United Kingdom,2003,78.2
United Kingdom,2016,37.6
United Kingdom,2018,35.2
United Kingdom,2001,72.5
United Kingdom,2002,67.2
United Kingdom,2003,71.2
United Kingdom,2004,72.5
United Kingdom,2005,67.4
United Kingdom,2006,70.2
United Kingdom,2007,70.0
United Kingdom,2008,57.5
United Kingdom,2009,55.6
United Kingdom,2010,53.5
United Kingdom,2011,51.0
United Kingdom,2012,52.5
United Kingdom,2013,45.9
United Kingdom,2014,43.2
United Kingdom,2015,42.2
United Kingdom,2016,43.5
United Kingdom,2018,50.2
United Kingdom,2001,11.7
United Kingdom,2002,10.9
United Kingdom,2003,10.8
United Kingdom,2004,10.3
United Kingdom,2005,9.1
United Kingdom,2006,9.1
United Kingdom,2007,8.2
United Kingdom,2008,7.8
United Kingdom,2009,7.7
United Kingdom,2010,7.1
United Kingdom,2011,7.1
United Kingdom,2012,7.1
United Kingdom,2013,6.4
United Kingdom,2014,6.4
United Kingdom,2015,6.0
United Kingdom,2016,6.0
United Kingdom,2018,6.3
United Kingdom,2001,16.7
United Kingdom,2002,17.4
United Kingdom,2003,21.2
United Kingdom,2004,19.6
United Kingdom,2005,19.0
United Kingdom,2006,19.6
United Kingdom,2007,17.3
United Kingdom,2008,18.6
United Kingdom,2009,18.4
United Kingdom,2010,17.2
United Kingdom,2011,16.5
United Kingdom,2012,18.1
United Kingdom,2013,17.8
United Kingdom,2014,14.5
United Kingdom,2015,13.9
United Kingdom,2016,15.0
United Kingdom,2018,14.3
United Kingdom,2001,107.2
United Kingdom,2002,98.8
United Kingdom,2003,102.3
United Kingdom,2004,106.3
United Kingdom,2005,108.9
United Kingdom,2006,111.1
United Kingdom,2007,102.8
United Kingdom,2008,109.6
United Kingdom,2009,111.0
United Kingdom,2001,10.2
United Kingdom,2002,10.3
United Kingdom,2003,10.0
United Kingdom,2004,9.6
United Kingdom,2005,9.1
United Kingdom,2006,8.5
United Kingdom,2007,8.2
United Kingdom,2008,8.0
United Kingdom,2009,7.8
United Kingdom,2010,7.4
United Kingdom,2011,7.2
United Kingdom,2012,7.0
United Kingdom,2013,6.8
United Kingdom,2014,6.9
United Kingdom,2015,6.8
United Kingdom,2016,6.9
United Kingdom,2018,6.6
United Kingdom,2001,11.2
United Kingdom,2002,11.2
United Kingdom,2003,10.9
United Kingdom,2004,10.2
United Kingdom,2005,9.8
United Kingdom,2006,9.0
United Kingdom,2007,8.7
United Kingdom,2008,8.4
United Kingdom,2009,8.3
United Kingdom,2010,7.7
United Kingdom,2011,7.6
United Kingdom,2012,6.9
United Kingdom,2013,6.6
United Kingdom,2014,6.7
United Kingdom,2015,6.8
United Kingdom,2016,6.9
United Kingdom,2018,6.9
United Kingdom,2001,9.4
United Kingdom,2002,9.5
United Kingdom,2003,9.4
United Kingdom,2004,9.1
United Kingdom,2005,8.7
United Kingdom,2006,8.3
United Kingdom,2007,7.9
United Kingdom,2008,7.8
United Kingdom,2009,7.6
United Kingdom,2010,7.2
United Kingdom,2011,7.0
United Kingdom,2012,7.1
United Kingdom,2013,6.9
United Kingdom,2014,6.9
United Kingdom,2015,6.9
United Kingdom,2016,6.9
United Kingdom,2018,6.4
United Kingdom,2001,63.1
United Kingdom,2002,58.7
United Kingdom,2003,53.6
United Kingdom,2004,56.6
United Kingdom,2005,58.2
United Kingdom,2006,57.2
United Kingdom,2007,47.4
United Kingdom,2008,46.7
United Kingdom,2009,46.8
United Kingdom,2010,47.9
United Kingdom,2011,42.7
United Kingdom,2012,43.6
United Kingdom,2013,42.3
United Kingdom,2014,38.9
United Kingdom,2015,37.7
United Kingdom,2006,6.5
United Kingdom,2007,6.4
United Kingdom,2008,6.2
United Kingdom,2009,6.1
United Kingdom,2010,5.8
United Kingdom,2011,5.7
United Kingdom,2012,5.5
United Kingdom,2013,5.6
United Kingdom,2014,5.5
United Kingdom,2015,5.4
United Kingdom,2016,5.5
United Kingdom,2018,5.3
United Kingdom,2001,8.1
United Kingdom,2002,8.1
United Kingdom,2003,7.9
United Kingdom,2004,7.7
United Kingdom,2005,7.4
United Kingdom,2006,7.1
United Kingdom,2007,6.8
United Kingdom,2008,6.5
United Kingdom,2009,6.4
United Kingdom,2010,6.0
United Kingdom,2011,5.7
United Kingdom,2012,5.5
United Kingdom,2013,5.3
United Kingdom,2014,5.3
United Kingdom,2015,5.4
United Kingdom,2016,5.4
United Kingdom,2018,5.2
United Kingdom,2001,8.6
United Kingdom,2002,8.6
United Kingdom,2003,8.4
United Kingdom,2004,7.9
United Kingdom,2005,7.5
United Kingdom,2006,7.1
United Kingdom,2007,6.7
United Kingdom,2008,6.4
United Kingdom,2009,6.1
United Kingdom,2010,5.6
United Kingdom,2011,5.3
United Kingdom,2012,5.2
United Kingdom,2013,5.1
United Kingdom,2014,5.1
United Kingdom,2015,5.1
United Kingdom,2016,5.2
United Kingdom,2018,5.0
United Kingdom,2001,6.9
United Kingdom,2002,7.0
United Kingdom,2003,6.9
United Kingdom,2004,7.1
United Kingdom,2005,7.2
United Kingdom,2006,7.1
United Kingdom,2007,6.9
United Kingdom,2008,6.7
United Kingdom,2009,6.9
United Kingdom,2010,6.6
United Kingdom,2011,6.6
United Kingdom,2012,6.3
United Kingdom,2013,6.1
United Kingdom,2014,6.0
United Kingdom,2015,6.1
United Kingdom,2016,6.0
United Kingdom,2018,6.1
United Kingdom,2012,9.9
United Kingdom,2013,10.0
United Kingdom,2014,10.1
United Kingdom,2015,10.0
United Kingdom,2016,10.0
United Kingdom,2018,9.7
United Kingdom,2001,4.5
United Kingdom,2002,4.6
United Kingdom,2003,4.3
United Kingdom,2004,4.3
United Kingdom,2005,4.1
United Kingdom,2006,3.8
United Kingdom,2007,3.8
United Kingdom,2008,3.5
United Kingdom,2009,3.5
United Kingdom,2010,3.3
United Kingdom,2011,3.1
United Kingdom,2012,3.1
United Kingdom,2013,2.9
United Kingdom,2014,2.7
United Kingdom,2015,2.8
United Kingdom,2016,2.6
United Kingdom,2018,2.6
United Kingdom,2001,6.6
United Kingdom,2002,6.5
United Kingdom,2003,6.5
United Kingdom,2004,6.5
United Kingdom,2005,6.8
United Kingdom,2006,6.2
United Kingdom,2007,6.0
United Kingdom,2008,5.6
United Kingdom,2009,5.4
United Kingdom,2010,5.1
United Kingdom,2011,4.8
United Kingdom,2012,4.5
United Kingdom,2013,4.6
United Kingdom,2014,4.5
United Kingdom,2015,4.3
United Kingdom,2016,3.9
United Kingdom,2018,3.9
United Kingdom,2001,4.9
United Kingdom,2002,4.8
United Kingdom,2003,4.6
United Kingdom,2004,4.5
United Kingdom,2005,4.3
United Kingdom,2006,4.0
United Kingdom,2007,3.7
United Kingdom,2008,3.5
United Kingdom,2009,3.3
United Kingdom,2010,3.1
United Kingdom,2011,2.9
United Kingdom,2012,2.8
United Kingdom,2013,2.7
United Kingdom,2014,2.7
United Kingdom,2015,2.6
United Kingdom,2016,2.5
United Kingdom,2018,2.4
United Kingdom,2001,6.7
United Kingdom,2002,6.8
United Kingdom,2003,6.8
United Kingdom,2004,6.8
United Kingdom,2005,6.5
United Kingdom,2001,9.7
United Kingdom,2002,9.7
United Kingdom,2003,10.1
United Kingdom,2004,9.8
United Kingdom,2005,9.6
United Kingdom,2006,9.3
United Kingdom,2007,9.1
United Kingdom,2008,9.1
United Kingdom,2009,9.0
United Kingdom,2010,9.1
United Kingdom,2011,8.5
United Kingdom,2012,8.2
United Kingdom,2013,8.3
United Kingdom,2014,8.6
United Kingdom,2015,8.3
United Kingdom,2016,8.5
United Kingdom,2018,8.4
United Kingdom,2001,10.2
United Kingdom,2002,10.2
United Kingdom,2003,10.0
United Kingdom,2004,10.2
United Kingdom,2005,9.5
United Kingdom,2006,8.9
United Kingdom,2007,8.6
United Kingdom,2008,8.3
United Kingdom,2009,8.0
United Kingdom,2010,7.6
United Kingdom,2011,6.9
United Kingdom,2012,6.9
United Kingdom,2013,6.3
United Kingdom,2014,6.2
United Kingdom,2015,5.9
United Kingdom,2016,5.7
United Kingdom,2018,5.0
United Kingdom,2001,6.5
United Kingdom,2002,6.4
United Kingdom,2003,6.5
United Kingdom,2004,6.4
United Kingdom,2005,6.0
United Kingdom,2006,5.9
United Kingdom,2007,5.5
United Kingdom,2008,5.5
United Kingdom,2009,5.5
United Kingdom,2010,5.4
United Kingdom,2011,5.3
United Kingdom,2012,5.2
United Kingdom,2013,5.0
United Kingdom,2014,5.0
United Kingdom,2015,4.8
United Kingdom,2016,4.8
United Kingdom,2018,4.7
United Kingdom,2001,11.3
United Kingdom,2002,11.3
United Kingdom,2003,11.1
United Kingdom,2004,11.1
United Kingdom,2005,10.8
United Kingdom,2006,10.5
United Kingdom,2007,10.5
United Kingdom,2008,10.3
United Kingdom,2009,10.4
United Kingdom,2010,10.2
United Kingdom,2011,10.1
United Kingdom,2002,11.4
United Kingdom,2003,11.4
United Kingdom,2004,11.3
United Kingdom,2005,11.3
United Kingdom,2006,10.9
United Kingdom,2007,10.8
United Kingdom,2008,10.8
United Kingdom,2009,10.8
United Kingdom,2010,10.5
United Kingdom,2011,10.4
United Kingdom,2012,10.4
United Kingdom,2013,10.4
United Kingdom,2014,10.5
United Kingdom,2015,10.3
United Kingdom,2016,10.3
United Kingdom,2018,9.8
United Kingdom,2001,5.7
United Kingdom,2002,5.8
United Kingdom,2003,5.5
United Kingdom,2004,5.5
United Kingdom,2005,5.1
United Kingdom,2006,5.0
United Kingdom,2007,5.2
United Kingdom,2008,5.0
United Kingdom,2009,5.0
United Kingdom,2010,4.8
United Kingdom,2011,4.8
United Kingdom,2012,4.8
United Kingdom,2013,4.8
United Kingdom,2014,4.5
United Kingdom,2015,4.9
United Kingdom,2016,4.8
United Kingdom,2018,4.8
United Kingdom,2001,7.2
United Kingdom,2002,6.9
United Kingdom,2003,6.7
United Kingdom,2004,6.4
United Kingdom,2005,6.1
United Kingdom,2006,5.6
United Kingdom,2007,5.4
United Kingdom,2008,5.0
United Kingdom,2009,4.9
United Kingdom,2010,4.3
United Kingdom,2011,4.1
United Kingdom,2012,3.9
United Kingdom,2013,4.0
United Kingdom,2014,3.8
United Kingdom,2015,3.8
United Kingdom,2016,3.8
United Kingdom,2018,3.8
United Kingdom,2001,7.5
United Kingdom,2002,7.4
United Kingdom,2003,7.3
United Kingdom,2004,7.3
United Kingdom,2005,7.2
United Kingdom,2006,6.9
United Kingdom,2007,6.9
United Kingdom,2008,6.8
United Kingdom,2009,6.5
United Kingdom,2010,6.3
United Kingdom,2011,5.8
United Kingdom,2012,5.9
United Kingdom,2013,5.6
United Kingdom,2014,5.5
United Kingdom,2015,5.5
United Kingdom,2016,5.2
United Kingdom,2018,4.9
United Kingdom,2008,14.7
United Kingdom,2009,14.7
United Kingdom,2010,14.2
United Kingdom,2011,14.3
United Kingdom,2012,13.9
United Kingdom,2013,14.5
United Kingdom,2014,15.0
United Kingdom,2015,15.7
United Kingdom,2016,15.9
United Kingdom,2018,15.8
United Kingdom,2018,3.5
United Kingdom,2001,7.1
United Kingdom,2002,7.1
United Kingdom,2003,7.0
United Kingdom,2004,6.7
